127.0.0.1 - - [21/Apr/2025:11:03:52 +0900] "GET / HTTP/1.1" 200 1210
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:00:15 +0900] "GET /main_dept HTTP/1.1" 200 10227
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:00:15 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /main_dept HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /main_dept HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /main_dept HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /main_dept HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:15 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:16 +0900] "GET /main_dept HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:01:16 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:06 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /main_dept HTTP/1.1" 200 10213
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:07 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:54 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:54 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:54 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:54 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:55 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:56 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:57 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:57 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:57 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:57 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:57 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:57 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:58 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:02:59 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /main_dept HTTP/1.1" 200 10205
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:00 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:22 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /main_dept HTTP/1.1" 200 10204
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:03:23 +0900] "GET /images/bear.jpg HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:12 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:12 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:13 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:13 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:13 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:14 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:04:14 +0900] "GET /main_dept HTTP/1.1" 200 9695
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:19 +0900] "GET /main_dept HTTP/1.1" 200 9637
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:19 +0900] "GET /main_dept HTTP/1.1" 200 9637
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:19 +0900] "GET /main_dept HTTP/1.1" 200 9637
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:19 +0900] "GET /main_dept HTTP/1.1" 200 9637
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:19 +0900] "GET /main_dept HTTP/1.1" 200 9637
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:47 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:47 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:47 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:48 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:48 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:48 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:48 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:48 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:49 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:50 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:50 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:51 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:51 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:51 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:52 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:52 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:52 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:52 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:05:53 +0900] "GET /main_dept HTTP/1.1" 200 9636
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:13 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:13 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:13 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:14 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:14 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:14 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:14 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:14 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:15 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:15 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:15 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:15 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:15 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:16 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:16 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:16 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:16 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:16 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:17 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:17 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:17 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:08:18 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:09:53 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:09:53 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:18 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:18 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:19 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:19 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:19 +0900] "GET /main_dept HTTP/1.1" 200 9663
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:25 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:25 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:25 +0900] "GET /main_dept HTTP/1.1" 200 9665
0:0:0:0:0:0:0:1 - - [21/Apr/2025:18:10:25 +0900] "GET /main_dept HTTP/1.1" 200 9665
